illusion_strength,true_diff,n_trials,n_positive,prop_positive,illusion,strength_sign_flipped,shared,species,k_abs,direction
0.29,-0.23378,100,18,0.18,Ebbinghaus,False,False,gpt-5.2,,
0.29,-0.16462,100,37,0.37,Ebbinghaus,False,True,gpt-5.2,1.0,1.0
0.29,-0.11066,100,27,0.27,Ebbinghaus,False,False,gpt-5.2,,
0.29,-0.07,100,74,0.74,Ebbinghaus,False,True,gpt-5.2,1.0,1.0
0.29,0.07,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,1.0,-1.0
0.29,0.11066,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.29,0.16462,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,1.0,-1.0
0.29,0.23378,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.29,0.32001,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,1.0,-1.0
0.29,0.4252,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.29,0.55124,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,1.0,-1.0
0.29,0.7,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.58,-0.7,100,0,0.0,Ebbinghaus,False,True,gpt-5.2,2.0,1.0
0.58,-0.55124,100,0,0.0,Ebbinghaus,False,False,gpt-5.2,,
0.58,-0.4252,100,10,0.1,Ebbinghaus,False,True,gpt-5.2,2.0,1.0
0.58,-0.32001,100,62,0.62,Ebbinghaus,False,False,gpt-5.2,,
0.58,-0.23378,100,38,0.38,Ebbinghaus,False,True,gpt-5.2,2.0,1.0
0.58,-0.16462,100,86,0.86,Ebbinghaus,False,False,gpt-5.2,,
0.58,-0.11066,100,72,0.72,Ebbinghaus,False,True,gpt-5.2,2.0,1.0
0.58,-0.07,100,99,0.99,Ebbinghaus,False,False,gpt-5.2,,
0.58,0.07,100,90,0.9,Ebbinghaus,False,False,gpt-5.2,,
0.58,0.11066,100,90,0.9,Ebbinghaus,False,True,gpt-5.2,2.0,-1.0
0.58,0.16462,100,96,0.96,Ebbinghaus,False,False,gpt-5.2,,
0.58,0.23378,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,2.0,-1.0
0.58,0.32001,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.58,0.4252,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,2.0,-1.0
0.58,0.55124,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.58,0.7,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,2.0,-1.0
0.87,-0.7,100,0,0.0,Ebbinghaus,False,False,gpt-5.2,,
0.87,-0.55124,100,2,0.02,Ebbinghaus,False,True,gpt-5.2,3.0,1.0
0.87,-0.4252,100,2,0.02,Ebbinghaus,False,False,gpt-5.2,,
0.87,-0.32001,100,18,0.18,Ebbinghaus,False,True,gpt-5.2,3.0,1.0
0.87,-0.23378,100,32,0.32,Ebbinghaus,False,False,gpt-5.2,,
0.87,-0.16462,100,24,0.24,Ebbinghaus,False,True,gpt-5.2,3.0,1.0
0.87,-0.11066,100,93,0.93,Ebbinghaus,False,False,gpt-5.2,,
0.87,-0.07,100,35,0.35,Ebbinghaus,False,True,gpt-5.2,3.0,1.0
0.87,0.07,100,21,0.21,Ebbinghaus,False,True,gpt-5.2,3.0,-1.0
0.87,0.11066,100,76,0.76,Ebbinghaus,False,False,gpt-5.2,,
0.87,0.16462,100,44,0.44,Ebbinghaus,False,True,gpt-5.2,3.0,-1.0
0.87,0.23378,100,44,0.44,Ebbinghaus,False,False,gpt-5.2,,
0.87,0.32001,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,3.0,-1.0
0.87,0.4252,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
0.87,0.55124,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,3.0,-1.0
0.87,0.7,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
1.16,-0.7,100,0,0.0,Ebbinghaus,False,True,gpt-5.2,4.0,1.0
1.16,-0.55124,100,3,0.03,Ebbinghaus,False,False,gpt-5.2,,
1.16,-0.4252,100,7,0.07,Ebbinghaus,False,True,gpt-5.2,4.0,1.0
1.16,-0.32001,100,19,0.19,Ebbinghaus,False,False,gpt-5.2,,
1.16,-0.23378,100,43,0.43,Ebbinghaus,False,True,gpt-5.2,4.0,1.0
1.16,-0.16462,100,61,0.61,Ebbinghaus,False,False,gpt-5.2,,
1.16,-0.11066,100,77,0.77,Ebbinghaus,False,True,gpt-5.2,4.0,1.0
1.16,-0.07,100,65,0.65,Ebbinghaus,False,False,gpt-5.2,,
1.16,0.07,100,86,0.86,Ebbinghaus,False,False,gpt-5.2,,
1.16,0.11066,100,95,0.95,Ebbinghaus,False,True,gpt-5.2,4.0,-1.0
1.16,0.16462,100,80,0.8,Ebbinghaus,False,False,gpt-5.2,,
1.16,0.23378,100,78,0.78,Ebbinghaus,False,True,gpt-5.2,4.0,-1.0
1.16,0.32001,100,89,0.89,Ebbinghaus,False,False,gpt-5.2,,
1.16,0.4252,100,99,0.99,Ebbinghaus,False,True,gpt-5.2,4.0,-1.0
1.16,0.55124,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
1.16,0.7,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,4.0,-1.0
1.45,-0.7,100,3,0.03,Ebbinghaus,False,False,gpt-5.2,,
1.45,-0.55124,100,32,0.32,Ebbinghaus,False,True,gpt-5.2,5.0,1.0
1.45,-0.4252,100,3,0.03,Ebbinghaus,False,False,gpt-5.2,,
1.45,-0.32001,100,48,0.48,Ebbinghaus,False,True,gpt-5.2,5.0,1.0
1.45,-0.23378,100,20,0.2,Ebbinghaus,False,False,gpt-5.2,,
1.45,-0.16462,100,24,0.24,Ebbinghaus,False,True,gpt-5.2,5.0,1.0
1.45,-0.11066,100,26,0.26,Ebbinghaus,False,False,gpt-5.2,,
1.45,-0.07,100,31,0.31,Ebbinghaus,False,True,gpt-5.2,5.0,1.0
1.45,0.07,100,84,0.84,Ebbinghaus,False,True,gpt-5.2,5.0,-1.0
1.45,0.11066,100,88,0.88,Ebbinghaus,False,False,gpt-5.2,,
1.45,0.16462,100,83,0.83,Ebbinghaus,False,True,gpt-5.2,5.0,-1.0
1.45,0.23378,100,61,0.61,Ebbinghaus,False,False,gpt-5.2,,
1.45,0.32001,100,84,0.84,Ebbinghaus,False,True,gpt-5.2,5.0,-1.0
1.45,0.4252,100,90,0.9,Ebbinghaus,False,False,gpt-5.2,,
1.45,0.55124,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,5.0,-1.0
1.45,0.7,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
1.74,-0.7,100,1,0.01,Ebbinghaus,False,True,gpt-5.2,6.0,1.0
1.74,-0.55124,100,5,0.05,Ebbinghaus,False,False,gpt-5.2,,
1.74,-0.4252,100,23,0.23,Ebbinghaus,False,True,gpt-5.2,6.0,1.0
1.74,-0.32001,100,20,0.2,Ebbinghaus,False,False,gpt-5.2,,
1.74,-0.23378,100,74,0.74,Ebbinghaus,False,True,gpt-5.2,6.0,1.0
1.74,-0.16462,100,89,0.89,Ebbinghaus,False,False,gpt-5.2,,
1.74,-0.11066,100,48,0.48,Ebbinghaus,False,True,gpt-5.2,6.0,1.0
1.74,-0.07,100,70,0.7,Ebbinghaus,False,False,gpt-5.2,,
1.74,0.07,100,57,0.57,Ebbinghaus,False,False,gpt-5.2,,
1.74,0.11066,100,78,0.78,Ebbinghaus,False,True,gpt-5.2,6.0,-1.0
1.74,0.16462,100,86,0.86,Ebbinghaus,False,False,gpt-5.2,,
1.74,0.23378,100,85,0.85,Ebbinghaus,False,True,gpt-5.2,6.0,-1.0
1.74,0.32001,100,80,0.8,Ebbinghaus,False,False,gpt-5.2,,
1.74,0.4252,100,77,0.77,Ebbinghaus,False,True,gpt-5.2,6.0,-1.0
1.74,0.55124,100,97,0.97,Ebbinghaus,False,False,gpt-5.2,,
1.74,0.7,100,99,0.99,Ebbinghaus,False,True,gpt-5.2,6.0,-1.0
2.03,-0.7,100,1,0.01,Ebbinghaus,False,False,gpt-5.2,,
2.03,-0.55124,100,1,0.01,Ebbinghaus,False,True,gpt-5.2,7.0,1.0
2.03,-0.4252,100,23,0.23,Ebbinghaus,False,False,gpt-5.2,,
2.03,-0.32001,100,12,0.12,Ebbinghaus,False,True,gpt-5.2,7.0,1.0
2.03,-0.23378,100,54,0.54,Ebbinghaus,False,False,gpt-5.2,,
2.03,-0.16462,100,70,0.7,Ebbinghaus,False,True,gpt-5.2,7.0,1.0
2.03,-0.11066,100,57,0.57,Ebbinghaus,False,False,gpt-5.2,,
2.03,-0.07,100,97,0.97,Ebbinghaus,False,True,gpt-5.2,7.0,1.0
2.03,0.07,100,85,0.85,Ebbinghaus,False,True,gpt-5.2,7.0,-1.0
2.03,0.11066,100,95,0.95,Ebbinghaus,False,False,gpt-5.2,,
2.03,0.16462,100,91,0.91,Ebbinghaus,False,True,gpt-5.2,7.0,-1.0
2.03,0.23378,100,76,0.76,Ebbinghaus,False,False,gpt-5.2,,
2.03,0.32001,100,93,0.93,Ebbinghaus,False,True,gpt-5.2,7.0,-1.0
2.03,0.4252,100,85,0.85,Ebbinghaus,False,False,gpt-5.2,,
2.03,0.55124,100,100,1.0,Ebbinghaus,False,True,gpt-5.2,7.0,-1.0
2.03,0.7,100,100,1.0,Ebbinghaus,False,False,gpt-5.2,,
-31.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
-31.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,7.0,-1.0
-31.5,-12.13089,100,0,0.0,Contrast,False,False,gpt-5.2,,
-31.5,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,7.0,-1.0
-31.5,-7.74279,100,0,0.0,Contrast,False,False,gpt-5.2,,
-31.5,-5.91661,100,0,0.0,Contrast,False,True,gpt-5.2,7.0,-1.0
-31.5,-4.33568,100,0,0.0,Contrast,False,False,gpt-5.2,,
-31.5,-3.0,100,0,0.0,Contrast,False,True,gpt-5.2,7.0,-1.0
-31.5,3.0,100,75,0.75,Contrast,False,True,gpt-5.2,7.0,1.0
-31.5,4.33568,100,99,0.99,Contrast,False,False,gpt-5.2,,
-31.5,5.91661,100,100,1.0,Contrast,False,True,gpt-5.2,7.0,1.0
-31.5,7.74279,100,99,0.99,Contrast,False,False,gpt-5.2,,
-31.5,9.81421,100,99,0.99,Contrast,False,True,gpt-5.2,7.0,1.0
-31.5,12.13089,100,100,1.0,Contrast,False,False,gpt-5.2,,
-31.5,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,7.0,1.0
-31.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
-27.0,-17.5,100,0,0.0,Contrast,False,True,gpt-5.2,6.0,-1.0
-27.0,-14.69282,100,0,0.0,Contrast,False,False,gpt-5.2,,
-27.0,-12.13089,100,0,0.0,Contrast,False,True,gpt-5.2,6.0,-1.0
-27.0,-9.81421,100,0,0.0,Contrast,False,False,gpt-5.2,,
-27.0,-7.74279,100,0,0.0,Contrast,False,True,gpt-5.2,6.0,-1.0
-27.0,-5.91661,100,0,0.0,Contrast,False,False,gpt-5.2,,
-27.0,-4.33568,100,0,0.0,Contrast,False,True,gpt-5.2,6.0,-1.0
-27.0,-3.0,100,0,0.0,Contrast,False,False,gpt-5.2,,
-27.0,3.0,100,6,0.06,Contrast,False,False,gpt-5.2,,
-27.0,4.33568,100,100,1.0,Contrast,False,True,gpt-5.2,6.0,1.0
-27.0,5.91661,100,82,0.82,Contrast,False,False,gpt-5.2,,
-27.0,7.74279,100,99,0.99,Contrast,False,True,gpt-5.2,6.0,1.0
-27.0,9.81421,100,100,1.0,Contrast,False,False,gpt-5.2,,
-27.0,12.13089,100,100,1.0,Contrast,False,True,gpt-5.2,6.0,1.0
-27.0,14.69282,100,100,1.0,Contrast,False,False,gpt-5.2,,
-27.0,17.5,100,100,1.0,Contrast,False,True,gpt-5.2,6.0,1.0
-22.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
-22.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,5.0,-1.0
-22.5,-12.13089,100,0,0.0,Contrast,False,False,gpt-5.2,,
-22.5,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,5.0,-1.0
-22.5,-7.74279,100,0,0.0,Contrast,False,False,gpt-5.2,,
-22.5,-5.91661,100,0,0.0,Contrast,False,True,gpt-5.2,5.0,-1.0
-22.5,-4.33568,100,0,0.0,Contrast,False,False,gpt-5.2,,
-22.5,-3.0,100,0,0.0,Contrast,False,True,gpt-5.2,5.0,-1.0
-22.5,3.0,100,84,0.84,Contrast,False,True,gpt-5.2,5.0,1.0
-22.5,4.33568,100,99,0.99,Contrast,False,False,gpt-5.2,,
-22.5,5.91661,100,56,0.56,Contrast,False,True,gpt-5.2,5.0,1.0
-22.5,7.74279,100,100,1.0,Contrast,False,False,gpt-5.2,,
-22.5,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,5.0,1.0
-22.5,12.13089,100,100,1.0,Contrast,False,False,gpt-5.2,,
-22.5,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,5.0,1.0
-22.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
-18.0,-17.5,100,0,0.0,Contrast,False,True,gpt-5.2,4.0,-1.0
-18.0,-14.69282,100,0,0.0,Contrast,False,False,gpt-5.2,,
-18.0,-12.13089,100,0,0.0,Contrast,False,True,gpt-5.2,4.0,-1.0
-18.0,-9.81421,100,0,0.0,Contrast,False,False,gpt-5.2,,
-18.0,-7.74279,100,0,0.0,Contrast,False,True,gpt-5.2,4.0,-1.0
-18.0,-5.91661,100,0,0.0,Contrast,False,False,gpt-5.2,,
-18.0,-4.33568,100,0,0.0,Contrast,False,True,gpt-5.2,4.0,-1.0
-18.0,-3.0,100,0,0.0,Contrast,False,False,gpt-5.2,,
-18.0,3.0,100,100,1.0,Contrast,False,False,gpt-5.2,,
-18.0,4.33568,100,100,1.0,Contrast,False,True,gpt-5.2,4.0,1.0
-18.0,5.91661,100,100,1.0,Contrast,False,False,gpt-5.2,,
-18.0,7.74279,100,100,1.0,Contrast,False,True,gpt-5.2,4.0,1.0
-18.0,9.81421,100,100,1.0,Contrast,False,False,gpt-5.2,,
-18.0,12.13089,100,100,1.0,Contrast,False,True,gpt-5.2,4.0,1.0
-18.0,14.69282,100,100,1.0,Contrast,False,False,gpt-5.2,,
-18.0,17.5,100,100,1.0,Contrast,False,True,gpt-5.2,4.0,1.0
-13.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
-13.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,3.0,-1.0
-13.5,-12.13089,100,0,0.0,Contrast,False,False,gpt-5.2,,
-13.5,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,3.0,-1.0
-13.5,-7.74279,100,0,0.0,Contrast,False,False,gpt-5.2,,
-13.5,-5.91661,100,0,0.0,Contrast,False,True,gpt-5.2,3.0,-1.0
-13.5,-4.33568,100,0,0.0,Contrast,False,False,gpt-5.2,,
-13.5,-3.0,100,0,0.0,Contrast,False,True,gpt-5.2,3.0,-1.0
-13.5,3.0,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,1.0
-13.5,4.33568,100,100,1.0,Contrast,False,False,gpt-5.2,,
-13.5,5.91661,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,1.0
-13.5,7.74279,100,100,1.0,Contrast,False,False,gpt-5.2,,
-13.5,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,1.0
-13.5,12.13089,100,100,1.0,Contrast,False,False,gpt-5.2,,
-13.5,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,1.0
-13.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
-9.0,-17.5,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,-1.0
-9.0,-14.69282,100,0,0.0,Contrast,False,False,gpt-5.2,,
-9.0,-12.13089,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,-1.0
-9.0,-9.81421,100,0,0.0,Contrast,False,False,gpt-5.2,,
-9.0,-7.74279,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,-1.0
-9.0,-5.91661,100,0,0.0,Contrast,False,False,gpt-5.2,,
-9.0,-4.33568,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,-1.0
-9.0,-3.0,100,0,0.0,Contrast,False,False,gpt-5.2,,
-9.0,3.0,100,100,1.0,Contrast,False,False,gpt-5.2,,
-9.0,4.33568,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,1.0
-9.0,5.91661,100,100,1.0,Contrast,False,False,gpt-5.2,,
-9.0,7.74279,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,1.0
-9.0,9.81421,100,100,1.0,Contrast,False,False,gpt-5.2,,
-9.0,12.13089,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,1.0
-9.0,14.69282,100,100,1.0,Contrast,False,False,gpt-5.2,,
-9.0,17.5,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,1.0
-4.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
-4.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,-1.0
-4.5,-12.13089,100,0,0.0,Contrast,False,False,gpt-5.2,,
-4.5,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,-1.0
-4.5,-7.74279,100,0,0.0,Contrast,False,False,gpt-5.2,,
-4.5,-5.91661,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,-1.0
-4.5,-4.33568,100,0,0.0,Contrast,False,False,gpt-5.2,,
-4.5,-3.0,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,-1.0
-4.5,3.0,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,1.0
-4.5,4.33568,100,100,1.0,Contrast,False,False,gpt-5.2,,
-4.5,5.91661,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,1.0
-4.5,7.74279,100,100,1.0,Contrast,False,False,gpt-5.2,,
-4.5,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,1.0
-4.5,12.13089,100,100,1.0,Contrast,False,False,gpt-5.2,,
-4.5,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,1.0
-4.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
0.0,-17.5,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-12.13089,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-7.74279,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-5.91661,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-4.33568,100,0,0.0,Contrast,False,True,gpt-5.2,,
0.0,-3.0,100,8,0.08,Contrast,False,True,gpt-5.2,,
0.0,3.0,100,99,0.99,Contrast,False,True,gpt-5.2,,
0.0,4.33568,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,5.91661,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,7.74279,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,12.13089,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,,
0.0,17.5,100,100,1.0,Contrast,False,True,gpt-5.2,,
4.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
4.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,1.0
4.5,-12.13089,100,0,0.0,Contrast,False,False,gpt-5.2,,
4.5,-9.81421,100,0,0.0,Contrast,False,True,gpt-5.2,1.0,1.0
4.5,-7.74279,100,0,0.0,Contrast,False,False,gpt-5.2,,
4.5,-5.91661,100,1,0.01,Contrast,False,True,gpt-5.2,1.0,1.0
4.5,-4.33568,100,100,1.0,Contrast,False,False,gpt-5.2,,
4.5,-3.0,100,78,0.78,Contrast,False,True,gpt-5.2,1.0,1.0
4.5,3.0,100,47,0.47,Contrast,False,True,gpt-5.2,1.0,-1.0
4.5,4.33568,100,100,1.0,Contrast,False,False,gpt-5.2,,
4.5,5.91661,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,-1.0
4.5,7.74279,100,100,1.0,Contrast,False,False,gpt-5.2,,
4.5,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,-1.0
4.5,12.13089,100,100,1.0,Contrast,False,False,gpt-5.2,,
4.5,14.69282,100,100,1.0,Contrast,False,True,gpt-5.2,1.0,-1.0
4.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
9.0,-17.5,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,1.0
9.0,-14.69282,100,0,0.0,Contrast,False,False,gpt-5.2,,
9.0,-12.13089,100,0,0.0,Contrast,False,True,gpt-5.2,2.0,1.0
9.0,-9.81421,100,0,0.0,Contrast,False,False,gpt-5.2,,
9.0,-7.74279,100,1,0.01,Contrast,False,True,gpt-5.2,2.0,1.0
9.0,-5.91661,100,98,0.98,Contrast,False,False,gpt-5.2,,
9.0,-4.33568,100,60,0.6,Contrast,False,True,gpt-5.2,2.0,1.0
9.0,-3.0,100,99,0.99,Contrast,False,False,gpt-5.2,,
9.0,3.0,100,72,0.72,Contrast,False,False,gpt-5.2,,
9.0,4.33568,100,88,0.88,Contrast,False,True,gpt-5.2,2.0,-1.0
9.0,5.91661,100,94,0.94,Contrast,False,False,gpt-5.2,,
9.0,7.74279,100,96,0.96,Contrast,False,True,gpt-5.2,2.0,-1.0
9.0,9.81421,100,97,0.97,Contrast,False,False,gpt-5.2,,
9.0,12.13089,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,-1.0
9.0,14.69282,100,100,1.0,Contrast,False,False,gpt-5.2,,
9.0,17.5,100,100,1.0,Contrast,False,True,gpt-5.2,2.0,-1.0
13.5,-17.5,100,0,0.0,Contrast,False,False,gpt-5.2,,
13.5,-14.69282,100,0,0.0,Contrast,False,True,gpt-5.2,3.0,1.0
13.5,-12.13089,100,16,0.16,Contrast,False,False,gpt-5.2,,
13.5,-9.81421,100,79,0.79,Contrast,False,True,gpt-5.2,3.0,1.0
13.5,-7.74279,100,30,0.3,Contrast,False,False,gpt-5.2,,
13.5,-5.91661,100,10,0.1,Contrast,False,True,gpt-5.2,3.0,1.0
13.5,-4.33568,100,77,0.77,Contrast,False,False,gpt-5.2,,
13.5,-3.0,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,1.0
13.5,3.0,100,40,0.4,Contrast,False,True,gpt-5.2,3.0,-1.0
13.5,4.33568,100,1,0.01,Contrast,False,False,gpt-5.2,,
13.5,5.91661,100,61,0.61,Contrast,False,True,gpt-5.2,3.0,-1.0
13.5,7.74279,100,56,0.56,Contrast,False,False,gpt-5.2,,
13.5,9.81421,100,100,1.0,Contrast,False,True,gpt-5.2,3.0,-1.0
13.5,12.13089,100,69,0.69,Contrast,False,False,gpt-5.2,,
13.5,14.69282,100,93,0.93,Contrast,False,True,gpt-5.2,3.0,-1.0
13.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
18.0,-17.5,100,16,0.16,Contrast,False,True,gpt-5.2,4.0,1.0
18.0,-14.69282,100,10,0.1,Contrast,False,False,gpt-5.2,,
18.0,-12.13089,100,2,0.02,Contrast,False,True,gpt-5.2,4.0,1.0
18.0,-9.81421,100,5,0.05,Contrast,False,False,gpt-5.2,,
18.0,-7.74279,100,0,0.0,Contrast,False,True,gpt-5.2,4.0,1.0
18.0,-5.91661,100,6,0.06,Contrast,False,False,gpt-5.2,,
18.0,-4.33568,100,54,0.54,Contrast,False,True,gpt-5.2,4.0,1.0
18.0,-3.0,100,64,0.64,Contrast,False,False,gpt-5.2,,
18.0,3.0,100,0,0.0,Contrast,False,False,gpt-5.2,,
18.0,4.33568,100,33,0.33,Contrast,False,True,gpt-5.2,4.0,-1.0
18.0,5.91661,100,81,0.81,Contrast,False,False,gpt-5.2,,
18.0,7.74279,100,61,0.61,Contrast,False,True,gpt-5.2,4.0,-1.0
18.0,9.81421,100,13,0.13,Contrast,False,False,gpt-5.2,,
18.0,12.13089,100,88,0.88,Contrast,False,True,gpt-5.2,4.0,-1.0
18.0,14.69282,100,100,1.0,Contrast,False,False,gpt-5.2,,
18.0,17.5,100,60,0.6,Contrast,False,True,gpt-5.2,4.0,-1.0
22.5,-17.5,100,95,0.95,Contrast,False,False,gpt-5.2,,
22.5,-14.69282,100,57,0.57,Contrast,False,True,gpt-5.2,5.0,1.0
22.5,-12.13089,100,14,0.14,Contrast,False,False,gpt-5.2,,
22.5,-9.81421,100,29,0.29,Contrast,False,True,gpt-5.2,5.0,1.0
22.5,-7.74279,100,1,0.01,Contrast,False,False,gpt-5.2,,
22.5,-5.91661,100,25,0.25,Contrast,False,True,gpt-5.2,5.0,1.0
22.5,-4.33568,100,1,0.01,Contrast,False,False,gpt-5.2,,
22.5,-3.0,100,13,0.13,Contrast,False,True,gpt-5.2,5.0,1.0
22.5,3.0,100,0,0.0,Contrast,False,True,gpt-5.2,5.0,-1.0
22.5,4.33568,100,25,0.25,Contrast,False,False,gpt-5.2,,
22.5,5.91661,100,30,0.3,Contrast,False,True,gpt-5.2,5.0,-1.0
22.5,7.74279,100,49,0.49,Contrast,False,False,gpt-5.2,,
22.5,9.81421,100,61,0.61,Contrast,False,True,gpt-5.2,5.0,-1.0
22.5,12.13089,100,45,0.45,Contrast,False,False,gpt-5.2,,
22.5,14.69282,100,60,0.6,Contrast,False,True,gpt-5.2,5.0,-1.0
22.5,17.5,100,100,1.0,Contrast,False,False,gpt-5.2,,
27.0,-17.5,100,6,0.06,Contrast,False,True,gpt-5.2,6.0,1.0
27.0,-14.69282,100,92,0.92,Contrast,False,False,gpt-5.2,,
27.0,-12.13089,100,64,0.64,Contrast,False,True,gpt-5.2,6.0,1.0
27.0,-9.81421,100,65,0.65,Contrast,False,False,gpt-5.2,,
27.0,-7.74279,100,39,0.39,Contrast,False,True,gpt-5.2,6.0,1.0
27.0,-5.91661,100,22,0.22,Contrast,False,False,gpt-5.2,,
27.0,-4.33568,100,6,0.06,Contrast,False,True,gpt-5.2,6.0,1.0
27.0,-3.0,100,16,0.16,Contrast,False,False,gpt-5.2,,
27.0,3.0,100,8,0.08,Contrast,False,False,gpt-5.2,,
27.0,4.33568,100,24,0.24,Contrast,False,True,gpt-5.2,6.0,-1.0
27.0,5.91661,100,23,0.23,Contrast,False,False,gpt-5.2,,
27.0,7.74279,100,52,0.52,Contrast,False,True,gpt-5.2,6.0,-1.0
27.0,9.81421,100,5,0.05,Contrast,False,False,gpt-5.2,,
27.0,12.13089,100,54,0.54,Contrast,False,True,gpt-5.2,6.0,-1.0
27.0,14.69282,100,87,0.87,Contrast,False,False,gpt-5.2,,
27.0,17.5,100,95,0.95,Contrast,False,True,gpt-5.2,6.0,-1.0
31.5,-17.5,100,41,0.41,Contrast,False,False,gpt-5.2,,
31.5,-14.69282,100,10,0.1,Contrast,False,True,gpt-5.2,7.0,1.0
31.5,-12.13089,100,84,0.84,Contrast,False,False,gpt-5.2,,
31.5,-9.81421,100,92,0.92,Contrast,False,True,gpt-5.2,7.0,1.0
31.5,-7.74279,100,73,0.73,Contrast,False,False,gpt-5.2,,
31.5,-5.91661,100,40,0.4,Contrast,False,True,gpt-5.2,7.0,1.0
31.5,-4.33568,100,40,0.4,Contrast,False,False,gpt-5.2,,
31.5,-3.0,100,20,0.2,Contrast,False,True,gpt-5.2,7.0,1.0
